sample_id,sample_labid,sample_batchid,apha_sub,apha_rv,sample_tissuetype,sample_buffer,country,fat,drit,hn_rtpcr,rt_rtpcr_assay,rt_rtpcr,lft,test_centre,diagnostic_result,diag_notes,ngs_sampleid,ngs_runid,ngs_rundate,ngs_country,ngs_location,ngs_submission,ngs_platform,illumina_platform,nanopore_platform,ngs_analysis_type,ngs_merged_from,ngs_flowcell,ngs_library_type,primer_scheme,ngs_barcode,total_reads,mapped_reads,mean_depth,stdev_depth,median_depth,minimum_reads,maximum_reads,genomecov_depthx1,genomecov_depthx5,genomecov_depthx20,genomecov_depthx100,genomecov_depthx200,Genbank_accession,consensus_version,unmasked_consensus_coverage,consensus_coverage,consensus_fasta,ngs_notes
Z0083243,Z0083243,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z0083243,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,11371,11371,695.8333473,590.0007043,468,0,3240,11745,11741,11740,,10974,,,,,,
Z0083249,Z0083249,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0083249,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB28,38414,38414,1924.222427,1806.607006,1323,0,10111,11904,11850,11740,,11735,,,,,,
Z0083252,Z0083252,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z0083252,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,12629,12629,610.625346,485.8179213,447,0,2797,11857,11745,11740,,10639,,,,,,
Z0083253,Z0083253,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z0083253,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,10024,10024,696.4325254,481.9495479,500,0,2501,11745,11740,11739,,11550,,,,,,
Z0083261,Z0083261,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0083261,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB83,50453,50453,2355.594733,1668.313044,1946,0,9577,11803,11756,11742,,11739,,,,,,
Z0083262,Z0083262,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0083262,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB51,122204,122204,5348.929129,4093.814765,4678,0,24439,11895,11757,11743,,11740,,,,,,
Z0083263,Z0083263,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0083263,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB36,38224,38224,1798.373731,1711.639672,1300,0,9835,11780,11745,11740,,11670,,,,,,
Z0083265,Z0083265,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0083265,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB52,26515,26515,1253.910593,1222.901688,910,0,7277,11755,11743,11740,,10787,,,,,,
Z00861806,Z00861806,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861806,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB90,47665,47665,2092.380106,1684.670799,1689,0,9736,11871,11753,11742,,10688,,,,,,
Z00861807,Z00861807,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861807,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB73,91171,91171,3628.358131,3303.454953,2665,0,15455,11892,11857,11772,,11426,,,,,,
Z00861808,Z00861808,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861808,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB02,126598,126598,5013.249853,4614.746407,3510,0,23931,11808,11748,11742,,11519,,,,,,
Z00861809,Z00861809,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861809,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB11,53298,53298,2206.719282,1781.091338,1637,0,11745,11842,11783,11742,,11522,,,,,,
Z00861810,Z00861810,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861810,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB03,60380,60380,2327.913612,2237.397665,1909,0,10625,11882,11797,11741,,11306,,,,,,
Z00861811,Z00861811,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861811,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB81,89312,89312,3372.194079,3401.751565,2288,1,19497,11923,11867,11810,,10984,,,,,,
Z00861814,Z00861814,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861814,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB57,1791,1791,58.87167659,98.26027514,24,0,499,9942,7964,6355,,978,,,,,,
Z00861815,Z00861815,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861815,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB25,86774,86774,3490.190137,3206.35308,2621,0,17429,11881,11818,11756,,11505,,,,,,
Z00861816,Z00861816,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861816,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB74,89426,89426,3695.28055,3660.773107,2641,0,20115,11855,11814,11759,,11523,,,,,,
Z00861820,Z00861820,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861820,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB89,111173,111173,4890.611927,3121.04709,4377,0,19503,11907,11812,11745,,11739,,,,,,
Z00861823,Z00861823,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861823,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB50,80748,80748,3050.990271,2857.986447,2356,0,17963,11843,11749,11695,,11307,,,,,,
Z00861824,Z00861824,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861824,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB41,61269,61269,2811.748469,3043.180707,2058,0,19031,11848,11804,11741,,11619,,,,,,
Z00861826,Z00861826,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB17,123613,123613,4907.414912,4488.549787,3536,0,26600,11877,11856,11790,,11522,,,,,,
Z00861827,Z00861827,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861827,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB82,78047,78047,3480.152227,2604.399468,3133,0,15711,11841,11802,11753,,11737,,,,,,
Z00861829,Z00861829,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861829,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB66,48523,48523,2067.672062,2083.692371,1565,0,11402,11824,11809,11742,,11306,,,,,,
Z00861831,Z00861831,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861831,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB19,63542,63542,2534.425396,2494.255968,1872,0,13701,11842,11771,11743,,11580,,,,,,
Z00861832,Z00861832,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861832,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB33,85982,85982,3280.080265,3074.54116,2519,0,19340,11881,11872,11778,,11297,,,,,,
Z00861834,Z00861834,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861834,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB58,102287,102287,4456.417512,3655.636059,3558,0,20015,11865,11761,11743,,11527,,,,,,
Z00861835,Z00861835,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861835,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB49,106791,106791,4406.230731,3670.947069,3721,0,19965,11892,11871,11815,,11527,,,,,,
Z00861836,Z00861836,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00861836,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB27,70246,70246,3030.200788,2747.810748,2267,0,15450,11844,11752,11743,,11354,,,,,,
Z00861837,Z00861837,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z00861837,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,25759,25759,1115.607649,910.2719762,824,0,5550,11874,11769,11743,,11301,,,,,,
Z00861838,Z00861838,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z00861838,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,16897,16897,909.2391177,517.0228391,866,0,2395,11820,11745,11740,,11283,,,,,,
Z00861839,Z00861839,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z00861839,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,18981,18981,909.7753082,860.2781765,619,0,4593,11866,11775,11741,,11298,,,,,,
Z00861840,Z00861840,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z00861840,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,8310,8310,520.9550449,280.2227485,446,0,1470,11877,11769,11740,,11037,,,,,,
Z00861841,Z00861841,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z00861841,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,25358,25358,1216.157595,948.5935437,900,0,5116,11853,11781,11741,,11304,,,,,,
Z00861842,Z00861842,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,,,,,,,,,,,,,,,,,,
Z00861843,Z00861843,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z00861843,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,18383,18383,811.8215214,719.5384616,574,0,3890,11817,11743,11740,,10948,,,,,,
Z00861844,Z00861844,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z00861844,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,7709,7709,451.2558081,272.9474178,458,0,1375,11746,11742,11740,,9877,,,,,,
Z00861845,Z00861845,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z00861845,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,5080,5080,303.5631133,218.5586815,276,0,1058,11759,11740,11739,,7342,,,,,,
Z00861846,Z00861846,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z00861846,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,14234,14234,716.6745785,538.5596279,572,0,2856,11886,11813,11740,,10434,,,,,,
Z00865560,Z00865560,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00865560,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB34,83578,83578,3969.988006,3019.990906,3272,0,15375,11920,11848,11822,,11361,,,,,,
Z00865561,Z00865561,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00865561,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB65,116152,116152,4484.799379,3991.116876,3482,0,23531,11919,11890,11781,,11184,,,,,,
Z00865562,Z00865562,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00865562,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB01,89503,89503,3687.325254,3133.146291,2891,1,19521,11923,11888,11823,,11524,,,,,,
Z00865563,Z00865563,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00865563,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB10,84502,84502,3580.579971,3737.982345,2442,0,17845,11843,11796,11762,,10901,,,,,,
Z00865564,Z00865564,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00865564,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB18,65382,65382,2417.113814,2379.367768,1833,0,12093,11845,11768,11740,,11063,,,,,,
Z00865566,Z00865566,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00865566,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB09,112797,112797,4528.240711,3966.038554,3680,0,25504,11890,11861,11773,,11318,,,,,,
Z00865570,Z00865570,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00865570,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB42,66247,66247,3050.571333,2591.802949,2314,0,12958,11872,11773,11745,,11409,,,,,,
Z00865571,Z00865571,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z00865571,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB26,89234,89234,3908.274176,3253.351315,3120,1,18482,11923,11869,11798,,11530,,,,,,
Z00881847,Z00881847,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,,,,,Z00881847,Kenya_31_01_2022,31-Jan-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAM96911,amplicon,rabv_ea,,2261,2261,135.8610249,73.64816061,125,0,360,11807,11535,11519,,2838,,,,,,
Z0829313,Z0829313,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0829313,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB35,105065,105065,5120.727082,4093.168987,4072,0,23442,11896,11854,11744,,11501,,,,,,
Z0829323,Z0829323,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0829323,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB91,55164,55164,2818.599849,2485.398099,2146,0,14009,11890,11745,11743,,11739,,,,,,
Z0829325,Z0829325,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0829325,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB12,58114,58114,2806.522016,2407.871295,2140,0,14869,11902,11811,11743,,11737,,,,,,
Z0829333,Z0829333,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0829333,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB75,58774,58774,2527.407448,2572.865574,1643,0,14731,11877,11798,11743,,11302,,,,,,
Z0829334,Z0829334,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0829334,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB67,86507,86507,3569.367609,3522.6455,2645,0,21207,11901,11847,11743,,11736,,,,,,
Z0829335,Z0829335,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0829335,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB43,27649,27649,1345.859347,898.2972521,1116,0,5131,11868,11743,11740,,11736,,,,,,
Z0829337,Z0829337,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0829337,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB20,77486,77486,3694.720289,3303.358143,2908,0,18591,11900,11849,11743,,11726,,,,,,
Z0829340,Z0829340,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0829340,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB59,134581,134581,6471.326092,5319.343689,4930,0,29508,11892,11836,11745,,11739,,,,,,
Z0829341,Z0829341,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0829341,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB44,42976,42976,2239.452235,2015.501978,1519,0,10965,11873,11743,11742,,11726,,,,,,
Z0829343,Z0829343,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0829343,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB04,82473,82473,3042.428835,3100.762309,2403,0,18686,11881,11808,11743,,11685,,,,,,
Z0829344,Z0829344,,,,Brain,No_buffer_fresh,,,,,,,Positive,UNITID,Positive,,Z0829344,unitid_14_09_2022,14-Sep-22,Kenya,UNITID,,nanopore,,minion,single_run,,FAR97669,amplicon,rabv_ea,NB60,35188,35188,1696.226872,1568.314797,1286,0,9158,11846,11760,11743,,11524,,,,,,
20826361,20826361_field,Makeuni_field,,,Brain,,,,Positive,,LN34,17.27,,CDC;UNITID,Positive,,20826361_field,puredeadbrilliant,21-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAK62989,amplicon,rabvTanzDg,NB09,481690,480844,841.9959742,618.8186001,760,0,2775,11868,11743,10670,10361,,,,,89.49089994,,
20826361,20826361_field,Makeuni_field,,,Brain,,,,Positive,,LN34,17.27,,UNITID,Positive,,20826361_field,unitid_all,21-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAH20465,amplicon,rabvTanzDg,NB04,2653,2651,126.8877799,88.45786937,101,0,407,11886,11621,11186,6034,,MN726805,best,,93.8186698,,
2010818843,2010818843_noDnase,,,,Brain,,,,Positive,,,,,UNITID,Positive,,2010818843_noDnase,puredeadbrilliant,27-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAK62989,amplicon,rabvTanzDg,NB07,102077,101997,1120.366183,692.4255956,1053,0,3237,11890,11868,11642,10979,,MN726819,best,,97.6432106,,Kenya
2011100179,2011100179,,,,Brain,,,,Positive,,,,,UNITID,Positive,,2011100179,puredeadbrilliant,27-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAK62989,amplicon,rabvTanzDg,NB03,210399,209836,830.299589,613.2569215,687,0,2960,11869,11844,11114,10943,,MN726810,best,,93.21479493,,Kenya
B397,B397_field,Makeuni_field,,,Brain,,,,Positive,,LN34,16.24,,CDC;UNITID,Positive,,B397_field,unitid_all,21-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAH20465,amplicon,rabvTanzDg,NB03,4894,4868,250.7854567,143.7387689,236,0,630,11894,11891,11881,10156,,MN726821,best,,99.64773966,,
B397,B397 field,Makeuni_field,,,Brain,,,,Positive,,LN34,16.24,,CDC;UNITID,Positive,,B397 field,puredeadbrilliant,27-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAK62989,amplicon,rabvTanzDg,NB11,24108,24083,967.9029607,412.9748883,988,0,1983,11883,11879,11873,11859,,,,,99.58064246,,
B397,B397_field,Makeuni_field,,,Brain,,,,Positive,,LN34,16.24,,CDC;UNITID,Positive,,B397_field,puredeadbrilliant,27-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAK62989,amplicon,rabvTanzDg,NB05,174296,174222,836.6026168,421.7726312,820,0,2032,11894,11891,11421,11381,,,,,95.78965026,,
CR020,CR020_field,Makeuni_field,,,Brain,,,,,,,,,UNITID,Positive,,CR020_field,unitid_all,21-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAH20465,amplicon,rabvTanzDg,NB01,4474,4455,219.7843664,120.3933247,214,0,515,11887,11631,11495,9828,,MN726816,best,,96.41029942,,
CR020,CA020 field,Makeuni_field,,,Brain,,,,Positive,,LN34,18.34,,CDC;UNITID,Positive,,CA020 field,puredeadbrilliant,27-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAK62989,amplicon,rabvTanzDg,NB10,75977,75940,2034.447203,890.0139017,2025,0,4165,11886,11879,11871,11869,,,,,99.56386815,,
M009,M009_field,Makeuni_field,,,Brain,,,,,,,,,UNITID,Positive,,M009_field,unitid_all,21-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAH20465,amplicon,rabvTanzDg,NB02,9473,9448,554.6541978,347.5446706,491,0,1828,11891,11889,11867,11507,,MN726814,best,,99.53031955,,
M009,M009 field,Makeuni_field,,,Brain,,,,Positive,,LN34,17.78,,CDC;UNITID,Positive,,M009 field,puredeadbrilliant,27-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAK62989,amplicon,rabvTanzDg,NB12,34278,34264,1379.411725,556.166106,1338,0,2829,11878,11870,11868,11868,,,,,99.5387067,,
Z08138851,Z08138851_noDnase,,,,Brain,,,,Positive,,,,,UNITID,Positive,,Z08138851_noDnase,puredeadbrilliant,27-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAK62989,amplicon,rabvTanzDg,NB04,79485,79430,1778.421538,733.9717114,1811,0,3488,11894,11891,11886,11869,,MN726831,best,,99.68967542,,Kenya
Z0826362,Z0826362,,,,Brain,,,,Positive,,,,,UNITID,Positive,,Z0826362,puredeadbrilliant,27-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAK62989,amplicon,rabvTanzDg,NB02,108365,103382,2016.685482,1117.647973,1853,0,5187,11894,11894,11884,11868,,MN726812,best,,99.67290112,,Kenya
Z0826362_NoDnase,Z0826362_NoDnase,,,,Brain,,,,Positive,,,,,UNITID,Positive,,Z0826362_NoDnase,puredeadbrilliant,27-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAK62989,amplicon,rabvTanzDg,NB08,127137,125027,947.5773715,636.6035456,835,0,3373,11869,11865,11400,10830,,,best,,95.61352009,,
Z0826752,Z0826752,,,,Brain,,,,Positive,,LN34,19.16,,CDC;UNITID,Positive,,Z0826752_noDnase,puredeadbrilliant,27-Feb-19,Kenya,UNITID,,nanopore,,minion,single_run,,FAK62989,amplicon,rabvTanzDg,NB06,138628,126537,1543.741424,815.2054338,1552,0,3681,11878,11868,11868,11341,,MN726830,best,,99.5387067,,Kenya
Z0083192,Z0083192,,,,,,,,,,,,,,,,,Kenya_08_December_2021,8-Dec-21,Kenya,,,nanopore,,minion,single_run,,,amplicon,rabv_ea,,42511,42511,1476.148369,1505.360724,1114,0,8811,11807,11744,11538,,10964,,,,,,
Z0083195,Z0083195,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,Positive,UNITID,Positive,,,Kenya_06_Dec_2021,6-Dec-21,Kenya,,,nanopore,,minion,single_run,,FAQ53624,amplicon,rabv_ea,NB07,,,,,,,,,,,,,,,,,,
Z0083197,Z0083197,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,Positive,UNITID,Positive,,,Kenya_06_Dec_2021,6-Dec-21,Kenya,,,nanopore,,minion,single_run,,FAQ53624,amplicon,rabv_ea,NB15,50119,50119,1742.213201,1949.153488,1126,0,10388,11769,11743,11741,,11072,,,,,,
Z0083198,Z0083198,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,Positive,UNITID,Positive,,,Kenya_06_Dec_2021,6-Dec-21,Kenya,,,nanopore,,minion,single_run,,FAQ53624,amplicon,rabv_ea,NB06,75717,75717,2852.07691,2325.924026,2354,0,14444,11839,11774,11747,,11739,,,,,,
Z0083200,Z0083200,,,,,,,,,,,,,,,,,Kenya_08_December_2021,8-Dec-21,Kenya,,,nanopore,,minion,single_run,,,amplicon,rabv_ea,,77055,77055,3049.212782,2467.441428,2604,0,15037,11823,11752,11743,,11649,,,,,,
Z0083201,Z0083201,,,,Brain,No_buffer_fresh_stored_at_-80,Kenya,,,,,,Positive,UNITID,Positive,,,Kenya_06_Dec_2021,6-Dec-21,Kenya,,,nanopore,,minion,single_run,,FAQ53624,amplicon,rabv_ea,NB02,73986,73986,3001.824792,2240.668198,2418,0,12514,11858,11853,11742,,11528,,,,,,
Z0083202,Z0083202,,,,,,,,,,,,,,,,,Kenya_08_December_2021,8-Dec-21,Kenya,,,nanopore,,minion,single_run,,,amplicon,rabv_ea,,13967,13967,460.6102491,556.7860474,234,0,2627,11542,11292,10700,,6302,,,,,,
Z0083203,Z0083203,,,,,,,,,,,,,,,,,Kenya_08_December_2021,8-Dec-21,Kenya,,,nanopore,,minion,single_run,,,amplicon,rabv_ea,,62247,62247,2296.658811,2131.64606,1772,0,10044,11765,11541,11528,,11285,,,,,,
Z0083204,Z0083204,,,,,,,,,,,,,,,,,Kenya_08_December_2021,8-Dec-21,Kenya,,,nanopore,,minion,single_run,,,amplicon,rabv_ea,,38313,38313,1420.55481,1257.618894,1238,0,8084,11827,11724,11629,,11044,,,,,,
